#       time              Source                xMom
1648.0000000    1.2240371309e+02    3.1743901750e+01
1651.2000000    1.2221870539e+02    3.1672455663e+01
1654.4000000    1.2192548755e+02    3.1638254077e+01
1657.6000000    1.2173059346e+02    3.1635501198e+01
1660.8000000    1.2142610548e+02    3.1669463233e+01
1664.0000000    1.2122284102e+02    3.1734888955e+01
1667.2000000    1.2091110471e+02    3.1833345581e+01
1670.4000000    1.2070226641e+02    3.1960436913e+01
1673.6000000    1.2038835252e+02    3.2113992969e+01
1676.8000000    1.2017773577e+02    3.2290802575e+01
1680.0000000    1.1986735887e+02    3.2485165424e+01
1683.2000000    1.1965938022e+02    3.2695358491e+01
1686.4000000    1.1935843209e+02    3.2912600518e+01
1689.6000000    1.1915768899e+02    3.3136891684e+01
1692.8000000    1.1887175488e+02    3.3357033198e+01
1696.0000000    1.1868256331e+02    3.3574885792e+01
1699.2000000    1.1841646635e+02    3.3777657296e+01
1702.4000000    1.1824242033e+02    3.3969093628e+01
1705.6000000    1.1799983482e+02    3.4135721375e+01
1708.8000000    1.1784343121e+02    3.4283082822e+01
1712.0000000    1.1762659837e+02    3.4397940310e+01
1715.2000000    1.1748896497e+02    3.4487440471e+01
1718.4000000    1.1729853440e+02    3.4539420970e+01
1721.6000000    1.1717928980e+02    3.4562353916e+01
1724.8000000    1.1701429855e+02    3.4545844097e+01
1728.0000000    1.1691155934e+02    3.4499340847e+01
1731.2000000    1.1676954839e+02    3.4414710854e+01
1734.4000000    1.1668008414e+02    3.4301977994e+01
1737.6000000    1.1655734072e+02    3.4155545842e+01
1740.8000000    1.1647686197e+02    3.3985566777e+01
1744.0000000    1.1636876602e+02    3.3789041034e+01
1747.2000000    1.1629231642e+02    3.3575768497e+01
1750.4000000    1.1619376101e+02    3.3345218959e+01
1753.6000000    1.1611617410e+02    3.3106332701e+01
1756.8000000    1.1602202371e+02    3.2860780089e+01
1760.0000000    1.1593839814e+02    3.2616122022e+01
1763.2000000    1.1584394536e+02    3.2375871190e+01
1766.4000000    1.1575009124e+02    3.2145698261e+01
1769.6000000    1.1565147221e+02    3.1930561934e+01
1772.8000000    1.1554428467e+02    3.1733772233e+01
1776.0000000    1.1543881622e+02    3.1561341883e+01
1779.2000000    1.1531654079e+02    3.1413830746e+01
1782.4000000    1.1520294850e+02    3.1297947014e+01
1785.6000000    1.1506531438e+02    3.1211237158e+01
1788.8000000    1.1494382967e+02    3.1160794459e+01
1792.0000000    1.1479204083e+02    3.1141058875e+01
1795.2000000    1.1466435641e+02    3.1159249020e+01
1798.4000000    1.1450094450e+02    3.1206809776e+01
1801.6000000    1.1437003057e+02    3.1290870266e+01
1804.8000000    1.1419858674e+02    3.1400213825e+01
1808.0000000    1.1406838356e+02    3.1541701347e+01
1811.2000000    1.1389319713e+02    3.1702005308e+01
1814.4000000    1.1376821196e+02    3.1887568062e+01
1817.6000000    1.1359385159e+02    3.2083689337e+01
1820.8000000    1.1347869787e+02    3.2296267324e+01
1824.0000000    1.1330957511e+02    3.2510101683e+01
1827.2000000    1.1320849855e+02    3.2730446123e+01
1830.4000000    1.1304845395e+02    3.2942537074e+01
1833.6000000    1.1296489176e+02    3.3150912115e+01
1836.8000000    1.1281684099e+02    3.3342166043e+01
1840.0000000    1.1275305817e+02    3.3520080430e+01
1843.2000000    1.1261872939e+02    3.3673436510e+01
1846.4000000    1.1257556800e+02    3.3805251220e+01
1849.6000000    1.1245535358e+02    3.3907159512e+01
1852.8000000    1.1243211985e+02    3.3981429655e+01
1856.0000000    1.1232505530e+02    3.4023008475e+01
1859.2000000    1.1231955513e+02    3.4033442707e+01
1862.4000000    1.1222342721e+02    3.4011215376e+01
1865.6000000    1.1223214544e+02    3.3957171273e+01
1868.8000000    1.1214372004e+02    3.3873319958e+01
1872.0000000    1.1216212441e+02    3.3759796016e+01
1875.2000000    1.1207747421e+02    3.3621913462e+01
1878.4000000    1.1210041263e+02    3.3459043609e+01
1881.6000000    1.1201531526e+02    3.3279408145e+01
1884.8000000    1.1203746618e+02    3.3081508846e+01
1888.0000000    1.1194783674e+02    3.2875950307e+01
1891.2000000    1.1196416813e+02    3.2660209509e+01
1894.4000000    1.1186648571e+02    3.2446669809e+01
1897.6000000    1.1187267834e+02    3.2231597698e+01
1900.8000000    1.1176436582e+02    3.2028516464e+01
1904.0000000    1.1175716143e+02    3.1832297748e+01
1907.2000000    1.1163688107e+02    3.1656968363e+01
1910.4000000    1.1161432405e+02    3.1495862856e+01
1913.6000000    1.1148215853e+02    3.1362905977e+01
1916.8000000    1.1144371110e+02    3.1249838344e+01
1920.0000000    1.1130120993e+02    3.1169928500e+01
1923.2000000    1.1124773307e+02    3.1113389712e+01
1926.4000000    1.1109781723e+02    3.1092346841e+01
1929.6000000    1.1103142227e+02    3.1095701049e+01
1932.8000000    1.1087815377e+02    3.1134025158e+01
1936.0000000    1.1080194138e+02    3.1195278936e+01
1939.2000000    1.1065017832e+02    3.1288165518e+01
1942.4000000    1.1056789126e+02    3.1400214996e+01
1945.6000000    1.1042286072e+02    3.1538045189e+01
1948.8000000    1.1033848413e+02    3.1689374269e+01
1952.0000000    1.1020531409e+02    3.1858631021e+01
1955.2000000    1.1012266106e+02    3.2034394201e+01
1958.4000000    1.1000591717e+02    3.2218917802e+01
1961.6000000    1.0992823839e+02    3.2402307689e+01
1964.8000000    1.0983151102e+02    3.2584774372e+01
1968.0000000    1.0976116471e+02    3.2758549520e+01
1971.2000000    1.0968674691e+02    3.2922037996e+01
1974.4000000    1.0962495996e+02    3.3070073458e+01
1977.6000000    1.0957364749e+02    3.3199577890e+01
1980.8000000    1.0952039056e+02    3.3308299847e+01
1984.0000000    1.0949142283e+02    3.3392054165e+01
1987.2000000    1.0944541183e+02    3.3451631335e+01
1990.4000000    1.0943655829e+02    3.3482128310e+01
1993.6000000    1.0939538346e+02    3.3487315440e+01
1996.8000000    1.0940316549e+02    3.3461932647e+01
2000.0000000    1.0936353705e+02    3.3412493244e+01
