#       time              Source                xMom
1635.2000000    3.5740849602e+01    5.0439905244e+04
1638.4000000    3.5705671383e+01    5.0684978009e+04
1641.6000000    3.5704260867e+01    5.0929946939e+04
1644.8000000    3.5730678477e+01    5.1175463678e+04
1648.0000000    3.5790913031e+01    5.1420570444e+04
1651.2000000    3.5878411847e+01    5.1665961932e+04
1654.4000000    3.5998686444e+01    5.1910643943e+04
1657.6000000    3.6144688725e+01    5.2155356356e+04
1660.8000000    3.6321360929e+01    5.2399075760e+04
1664.0000000    3.6521308539e+01    5.2642588907e+04
1667.2000000    3.6748818963e+01    5.2884850422e+04
1670.4000000    3.6996323593e+01    5.3126694948e+04
1673.6000000    3.7267381893e+01    5.3367062352e+04
1676.8000000    3.7554437829e+01    5.3606835322e+04
1680.0000000    3.7860267914e+01    5.3844946048e+04
1683.2000000    3.8177520235e+01    5.4082324387e+04
1686.4000000    3.8508156332e+01    5.4317901728e+04
1689.6000000    3.8845215492e+01    5.4552653062e+04
1692.8000000    3.9189838953e+01    5.4785515551e+04
1696.0000000    3.9535631105e+01    5.5017506070e+04
1699.2000000    3.9882936432e+01    5.5247573736e+04
1702.4000000    4.0226077577e+01    5.5476772813e+04
1705.6000000    4.0564655151e+01    5.5704070071e+04
1708.8000000    4.0893836348e+01    5.5930551471e+04
1712.0000000    4.1212558743e+01    5.6155206558e+04
1715.2000000    4.1516929226e+01    5.6379146190e+04
1718.4000000    4.1805327896e+01    5.6601387146e+04
1721.6000000    4.2074862936e+01    5.6823057423e+04
1724.8000000    4.2323482380e+01    5.7043204763e+04
1728.0000000    4.2549323291e+01    5.7262965755e+04
1731.2000000    4.2750040574e+01    5.7481422053e+04
1734.4000000    4.2924795131e+01    5.7699709725e+04
1737.6000000    4.3071093855e+01    5.7916946472e+04
1740.8000000    4.3189086787e+01    5.8134258395e+04
1744.0000000    4.3276276146e+01    5.8350800560e+04
1747.2000000    4.3333741044e+01    5.8567679572e+04
1750.4000000    4.3359112518e+01    5.8784088386e+04
1753.6000000    4.3354318518e+01    5.9001104750e+04
1756.8000000    4.3317234885e+01    5.9217959295e+04
1760.0000000    4.3250543749e+01    5.9435691947e+04
1763.2000000    4.3152457430e+01    5.9653570156e+04
1766.4000000    4.3026309017e+01    5.9872587684e+04
1769.6000000    4.2870709197e+01    6.0092047399e+04
1772.8000000    4.2689535833e+01    6.0312889378e+04
1776.0000000    4.2481826258e+01    6.0534450100e+04
1779.2000000    4.2251898934e+01    6.0757609417e+04
1782.4000000    4.1999210635e+01    6.0981735362e+04
1785.6000000    4.1728422357e+01    6.1207642137e+04
1788.8000000    4.1439367810e+01    6.1434727164e+04
1792.0000000    4.1136961584e+01    6.1663734781e+04
1795.2000000    4.0821338781e+01    6.1894089699e+04
1798.4000000    4.0497589641e+01    6.2126463454e+04
1801.6000000    4.0166046282e+01    6.2360306138e+04
1804.8000000    3.9831908353e+01    6.2596214848e+04
1808.0000000    3.9495577705e+01    6.2833663486e+04
1811.2000000    3.9162308498e+01    6.3073174371e+04
1814.4000000    3.8832429425e+01    6.3314244071e+04
1817.6000000    3.8511204342e+01    6.3557321062e+04
1820.8000000    3.8198738532e+01    6.3801923934e+04
1824.0000000    3.7900268878e+01    6.4048429457e+04
1827.2000000    3.7615528368e+01    6.4296378154e+04
1830.4000000    3.7349696032e+01    6.4546078350e+04
1833.6000000    3.7101993754e+01    6.4797092947e+04
1836.8000000    3.6877515134e+01    6.5049666114e+04
1840.0000000    3.6674850389e+01    6.5303384098e+04
1843.2000000    3.6498981068e+01    6.5558432087e+04
1846.4000000    3.6347770628e+01    6.5814421096e+04
1849.6000000    3.6226060932e+01    6.6071483272e+04
1852.8000000    3.6130924863e+01    6.6329256168e+04
1856.0000000    3.6067034586e+01    6.6587825441e+04
1859.2000000    3.6030644024e+01    6.6846857191e+04
1862.4000000    3.6026222593e+01    6.7106397592e+04
1865.6000000    3.6049214543e+01    6.7366143397e+04
1868.8000000    3.6103850581e+01    6.7626108588e+04
1872.0000000    3.6184812504e+01    6.7886022626e+04
1875.2000000    3.6296054366e+01    6.8145874725e+04
1878.4000000    3.6431578946e+01    6.8405428896e+04
1881.6000000    3.6595025329e+01    6.8664656977e+04
1884.8000000    3.6779833371e+01    6.8923359003e+04
1888.0000000    3.6989290692e+01    6.9181496644e+04
1891.2000000    3.7216417808e+01    6.9438906921e+04
1894.4000000    3.7464118744e+01    6.9695548216e+04
1897.6000000    3.7725159276e+01    6.9951294849e+04
1900.8000000    3.8002034775e+01    7.0206108345e+04
1904.0000000    3.8287434482e+01    7.0459899872e+04
1907.2000000    3.8583429720e+01    7.0712639959e+04
1910.4000000    3.8882817087e+01    7.0964275328e+04
1913.6000000    3.9187240381e+01    7.1214790720e+04
1916.8000000    3.9489785115e+01    7.1464166203e+04
1920.0000000    3.9791677686e+01    7.1712405206e+04
1923.2000000    4.0086464059e+01    7.1959518015e+04
1926.4000000    4.0374977872e+01    7.2205530446e+04
1929.6000000    4.0651380074e+01    7.2450478943e+04
1932.8000000    4.0916150746e+01    7.2694414607e+04
1936.0000000    4.1164197394e+01    7.2937395110e+04
1939.2000000    4.1395699376e+01    7.3179498926e+04
1942.4000000    4.1606414702e+01    7.3420799221e+04
1945.6000000    4.1796286591e+01    7.3661403149e+04
1948.8000000    4.1961996675e+01    7.3901392940e+04
1952.0000000    4.2103325583e+01    7.4140904998e+04
1955.2000000    4.2217919207e+01    7.4380023625e+04
1958.4000000    4.2305474567e+01    7.4618914364e+04
1961.6000000    4.2364609861e+01    7.4857656201e+04
1964.8000000    4.2395018799e+01    7.5096443112e+04
1968.0000000    4.2396268713e+01    7.5335341145e+04
1971.2000000    4.2368127172e+01    7.5574571506e+04
1974.4000000    4.2311058921e+01    7.5814179652e+04
1977.6000000    4.2224974923e+01    7.6054412417e+04
1980.8000000    4.2111160847e+01    7.6295287165e+04
1984.0000000    4.1969728639e+01    7.6537074478e+04
1987.2000000    4.1802688242e+01    7.6779756486e+04
1990.4000000    4.1610394416e+01    7.7023625468e+04
1993.6000000    4.1395469748e+01    7.7268621718e+04
1996.8000000    4.1158534784e+01    7.7515057111e+04
2000.0000000    4.0902703570e+01    7.7762824226e+04
2003.2000000    4.0628864423e+01    7.8012252486e+04
2006.4000000    4.0340497507e+01    7.8263181762e+04
2009.6000000    4.0038738859e+01    7.8515957124e+04
2012.8000000    3.9727310392e+01    7.8770361769e+04
2016.0000000    3.9407553934e+01    7.9026754741e+04
2019.2000000    3.9083314351e+01    7.9284859746e+04
2022.4000000    3.8756076851e+01    7.9545048415e+04
2025.6000000    3.8429699944e+01    7.9806983376e+04
2028.8000000    3.8105731886e+01    8.0071047800e+04
2032.0000000    3.7787948112e+01    8.0336842937e+04
2035.2000000    3.7477865324e+01    8.0604762799e+04
2038.4000000    3.7179093958e+01    8.0874348271e+04
2041.6000000    3.6893014838e+01    8.1146003868e+04
2044.8000000    3.6623007579e+01    8.1419212415e+04
2048.0000000    3.6370208295e+01    8.1694388920e+04
2051.2000000    3.6137716507e+01    8.1970961709e+04
2054.4000000    3.5926315898e+01    8.2249356565e+04
2057.6000000    3.5738792825e+01    8.2528952039e+04
2060.8000000    3.5575477676e+01    8.2810185210e+04
2064.0000000    3.5438825758e+01    8.3092390630e+04
2067.2000000    3.5328625699e+01    8.3376017353e+04
2070.4000000    3.5246997520e+01    8.3660362618e+04
2073.6000000    3.5193117100e+01    8.3945888215e+04
2076.8000000    3.5168776651e+01    8.4231861493e+04
2080.0000000    3.5172490134e+01    8.4518757729e+04
2083.2000000    3.5205739008e+01    8.4805822356e+04
2086.4000000    3.5266351298e+01    8.5093544785e+04
2089.6000000    3.5355522145e+01    8.5381156851e+04
2092.8000000    3.5470396987e+01    8.5669162547e+04
2096.0000000    3.5611914305e+01    8.5956788565e+04
2099.2000000    3.5776568579e+01    8.6244553644e+04
2102.4000000    3.5965074571e+01    8.6531687704e+04
2105.6000000    3.6173335291e+01    8.6818724028e+04
2108.8000000    3.6401876304e+01    8.7104903849e+04
2112.0000000    3.6646094766e+01    8.7390774354e+04
2115.2000000    3.6906361774e+01    8.7675595685e+04
2118.4000000    3.7177677392e+01    8.7959927803e+04
2121.6000000    3.7460292150e+01    8.8243056692e+04
2124.8000000    3.7748936834e+01    8.8525553424e+04
2128.0000000    3.8043773782e+01    8.8806735937e+04
2131.2000000    3.8339406368e+01    8.9087184194e+04
2134.4000000    3.8635939190e+01    8.9366253255e+04
2137.6000000    3.8927998440e+01    8.9644529200e+04
2140.8000000    3.9215659352e+01    8.9921408329e+04
2144.0000000    3.9493723445e+01    9.0197479529e+04
2147.2000000    3.9762262911e+01    9.0472183356e+04
2150.4000000    4.0016403162e+01    9.0746107688e+04
2153.6000000    4.0256237749e+01    9.1018739223e+04
2156.8000000    4.0477354535e+01    9.1290660577e+04
2160.0000000    4.0679891065e+01    9.1561405344e+04
2163.2000000    4.0860020587e+01    9.1831546263e+04
2166.4000000    4.1017945613e+01    9.2100663498e+04
2169.6000000    4.1150527147e+01    9.2369315026e+04
2172.8000000    4.1258051978e+01    9.2637126242e+04
2176.0000000    4.1338146653e+01    9.2904635319e+04
2179.2000000    4.1391199739e+01    9.3171510633e+04
2182.4000000    4.1415653574e+01    9.3438265472e+04
2185.6000000    4.1412013870e+01    9.3704608155e+04
2188.8000000    4.1379559704e+01    9.3971022102e+04
2192.0000000    4.1318926678e+01    9.4237251890e+04
2195.2000000    4.1230221761e+01    9.4503746315e+04
2198.4000000    4.1114219900e+01    9.4770282034e+04
2201.6000000    4.0971818081e+01    9.5037268833e+04
2204.8000000    4.0803936001e+01    9.5304510940e+04
2208.0000000    4.0612195711e+01    9.5572375244e+04
2211.2000000    4.0397662183e+01    9.5840688867e+04
2214.4000000    4.0162593574e+01    9.6109772536e+04
2217.6000000    3.9908194962e+01    9.6379471584e+04
2220.8000000    3.9637251635e+01    9.6650058050e+04
2224.0000000    3.9351097193e+01    9.6921390937e+04
2227.2000000    3.9052919802e+01    9.7193691897e+04
2230.4000000    3.8744163036e+01    9.7466829343e+04
2233.6000000    3.8428283680e+01    9.7740973756e+04
2236.8000000    3.8106809462e+01    9.8015999090e+04
2240.0000000    3.7783327051e+01    9.8292024834e+04
2243.2000000    3.7459415267e+01    9.8568927107e+04
2246.4000000    3.7138653025e+01    9.8846775576e+04
2249.6000000    3.6822630313e+01    9.9125445721e+04
2252.8000000    3.6514787108e+01    9.9404959546e+04
2256.0000000    3.6216678578e+01    9.9685189702e+04
2259.2000000    3.5931485955e+01    9.9966113654e+04
2262.4000000    3.5660678737e+01    1.0024759967e+05
2265.6000000    3.5407075259e+01    1.0052958472e+05
2268.8000000    3.5172005248e+01    1.0081193177e+05
2272.0000000    3.4957839126e+01    1.0109454215e+05
2275.2000000    3.4765711455e+01    1.0137727322e+05
2278.4000000    3.4597481421e+01    1.0165999627e+05
2281.6000000    3.4454033982e+01    1.0194256332e+05
2284.8000000    3.4336677007e+01    1.0222482177e+05
2288.0000000    3.4245994820e+01    1.0250661904e+05
2291.2000000    3.4182727653e+01    1.0278778533e+05
2294.4000000    3.4147114114e+01    1.0306816455e+05
2297.6000000    3.4139333742e+01    1.0334757665e+05
2300.8000000    3.4159242797e+01    1.0362586350e+05
2304.0000000    3.4206488888e+01    1.0390284185e+05
2307.2000000    3.4280520090e+01    1.0417835315e+05
2310.4000000    3.4380500369e+01    1.0445221798e+05
2313.6000000    3.4505456614e+01    1.0472427911e+05
2316.8000000    3.4654133961e+01    1.0499436772e+05
2320.0000000    3.4825139567e+01    1.0526232963e+05
2323.2000000    3.5016877536e+01    1.0552801303e+05
2326.4000000    3.5227552288e+01    1.0579126833e+05
2329.6000000    3.5455313769e+01    1.0605196664e+05
2332.8000000    3.5697996664e+01    1.0630996431e+05
2336.0000000    3.5953588653e+01    1.0656516052e+05
2339.2000000    3.6219603442e+01    1.0681741862e+05
2342.4000000    3.6493959311e+01    1.0706667026e+05
2345.6000000    3.6773912545e+01    1.0731278645e+05
2348.8000000    3.7057402024e+01    1.0755573477e+05
2352.0000000    3.7341503278e+01    1.0779539416e+05
2355.2000000    3.7624259455e+01    1.0803177061e+05
2358.4000000    3.7902652709e+01    1.0826475082e+05
2361.6000000    3.8174904828e+01    1.0849438065e+05
2364.8000000    3.8437999692e+01    1.0872055389e+05
2368.0000000    3.8690400436e+01    1.0894335670e+05
2371.2000000    3.8929191975e+01    1.0916268892e+05
2374.4000000    3.9153128152e+01    1.0937867638e+05
2377.6000000    3.9359494552e+01    1.0959122348e+05
2380.8000000    3.9547370759e+01    1.0980049414e+05
2384.0000000    3.9714338904e+01    1.1000639547e+05
2387.2000000    3.9859824729e+01    1.1020912698e+05
2390.4000000    3.9981794918e+01    1.1040859639e+05
2393.6000000    4.0080027556e+01    1.1060503543e+05
2396.8000000    4.0152950068e+01    1.1079835018e+05
2400.0000000    4.0200685797e+01    1.1098880051e+05
2403.2000000    4.0222183686e+01    1.1117628846e+05
2406.4000000    4.0217893450e+01    1.1136109740e+05
2409.6000000    4.0187327864e+01    1.1154312300e+05
2412.8000000    4.0131234151e+01    1.1172266700e+05
2416.0000000    4.0049710416e+01    1.1189961647e+05
2419.2000000    3.9943764645e+01    1.1207428615e+05
2422.4000000    3.9814079429e+01    1.1224655250e+05
2425.6000000    3.9661881103e+01    1.1241673772e+05
2428.8000000    3.9488412961e+01    1.1258470603e+05
2432.0000000    3.9295073820e+01    1.1275078155e+05
2435.2000000    3.9083621345e+01    1.1291481504e+05
2438.4000000    3.8855579611e+01    1.1307712718e+05
2441.6000000    3.8613153155e+01    1.1323755461e+05
2444.8000000    3.8357944632e+01    1.1339640946e+05
2448.0000000    3.8092519114e+01    1.1355351413e+05
2451.2000000    3.7818513317e+01    1.1370916758e+05
2454.4000000    3.7538750880e+01    1.1386317849e+05
2457.6000000    3.7254861509e+01    1.1401582850e+05
2460.8000000    3.6969813747e+01    1.1416691378e+05
2464.0000000    3.6685193610e+01    1.1431669508e+05
2467.2000000    3.6403993702e+01    1.1446495794e+05
2470.4000000    3.6127724642e+01    1.1461193937e+05
2473.6000000    3.5859279956e+01    1.1475741675e+05
2476.8000000    3.5600068417e+01    1.1490160117e+05
2480.0000000    3.5352764063e+01    1.1504426503e+05
2483.2000000    3.5118652624e+01    1.1518559196e+05
2486.4000000    3.4900075929e+01    1.1532535308e+05
2489.6000000    3.4698180509e+01    1.1546370380e+05
2492.8000000    3.4514875600e+01    1.1560041809e+05
2496.0000000    3.4351157047e+01    1.1573562299e+05
2499.2000000    3.4208417575e+01    1.1586909990e+05
2502.4000000    3.4087495097e+01    1.1600094795e+05
2505.6000000    3.3989201776e+01    1.1613096073e+05
2508.8000000    3.3914214139e+01    1.1625921046e+05
2512.0000000    3.3862722146e+01    1.1638550789e+05
2515.2000000    3.3835240877e+01    1.1650989975e+05
2518.4000000    3.3831320403e+01    1.1663221886e+05
2521.6000000    3.3851317387e+01    1.1675248825e+05
2524.8000000    3.3894148770e+01    1.1687056762e+05
2528.0000000    3.3960018727e+01    1.1698645832e+05
2531.2000000    3.4047241692e+01    1.1710005145e+05
2534.4000000    3.4155878120e+01    1.1721132887e+05
2537.6000000    3.4283692809e+01    1.1732021714e+05
2540.8000000    3.4430614148e+01    1.1742668088e+05
2544.0000000    3.4593929848e+01    1.1753068570e+05
2547.2000000    3.4773450905e+01    1.1763218108e+05
2550.4000000    3.4966076793e+01    1.1773117465e+05
2553.6000000    3.5171518969e+01    1.1782760277e+05
2556.8000000    3.5386389797e+01    1.1792151726e+05
2560.0000000    3.5610322372e+01    1.1801284317e+05
2563.2000000    3.5839750883e+01    1.1810167788e+05
2566.4000000    3.6074254632e+01    1.1818793665e+05
2569.6000000    3.6310201686e+01    1.1827176294e+05
2572.8000000    3.6547145417e+01    1.1835306340e+05
2576.0000000    3.6781498264e+01    1.1843202721e+05
2579.2000000    3.7012818547e+01    1.1850855324e+05
2582.4000000    3.7237667539e+01    1.1858287512e+05
2585.6000000    3.7455641879e+01    1.1865488444e+05
2588.8000000    3.7663546079e+01    1.1872485710e+05
2592.0000000    3.7861050148e+01    1.1879267761e+05
2595.2000000    3.8045282769e+01    1.1885866108e+05
2598.4000000    3.8216022993e+01    1.1892268483e+05
2601.6000000    3.8370788444e+01    1.1898509939e+05
2604.8000000    3.8509502184e+01    1.1904577449e+05
2608.0000000    3.8630117573e+01    1.1910509161e+05
2611.2000000    3.8732734405e+01    1.1916291229e+05
2614.4000000    3.8815769678e+01    1.1921964385e+05
2617.6000000    3.8879528709e+01    1.1927513899e+05
2620.8000000    3.8922901127e+01    1.1932982527e+05
2624.0000000    3.8946420892e+01    1.1938354581e+05
2627.2000000    3.8949441204e+01    1.1943674249e+05
2630.4000000    3.8932740412e+01    1.1948924820e+05
2633.6000000    3.8896109815e+01    1.1954151293e+05
2636.8000000    3.8840578958e+01    1.1959335882e+05
2640.0000000    3.8766337662e+01    1.1964523773e+05
2643.2000000    3.8674663240e+01    1.1969696072e+05
2646.4000000    3.8566093174e+01    1.1974897534e+05
2649.6000000    3.8442137942e+01    1.1980108151e+05
2652.8000000    3.8303623701e+01    1.1985371646e+05
2656.0000000    3.8152267840e+01    1.1990666933e+05
2659.2000000    3.7989121421e+01    1.1996036129e+05
2662.4000000    3.7816070874e+01    1.2001457143e+05
2665.6000000    3.7634326938e+01    1.2006969959e+05
2668.8000000    3.7445896211e+01    1.2012551599e+05
2672.0000000    3.7252085579e+01    1.2018239435e+05
2675.2000000    3.7054963132e+01    1.2024009765e+05
2678.4000000    3.6855872901e+01    1.2029896933e+05
2681.6000000    3.6656877741e+01    1.2035876724e+05
2684.8000000    3.6459306757e+01    1.2041980100e+05
2688.0000000    3.6265145060e+01    1.2048182588e+05
2691.2000000    3.6075663556e+01    1.2054511486e+05
2694.4000000    3.5892693996e+01    1.2060942359e+05
2697.6000000    3.5717415909e+01    1.2067498631e+05
2700.8000000    3.5551431965e+01    1.2074156235e+05
2704.0000000    3.5395807911e+01    1.2080934580e+05
2707.2000000    3.5251844662e+01    1.2087810331e+05
2710.4000000    3.5120482668e+01    1.2094798809e+05
2713.6000000    3.5002654630e+01    1.2101877794e+05
2716.8000000    3.4899174647e+01    1.2109058514e+05
2720.0000000    3.4810549974e+01    1.2116320257e+05
2723.2000000    3.4737476876e+01    1.2123670210e+05
2726.4000000    3.4679991872e+01    1.2131089566e+05
2729.6000000    3.4638690205e+01    1.2138581578e+05
2732.8000000    3.4613106556e+01    1.2146129730e+05
2736.0000000    3.4603758728e+01    1.2153733495e+05
2739.2000000    3.4609664309e+01    1.2161379012e+05
2742.4000000    3.4631292309e+01    1.2169062162e+05
2745.6000000    3.4667144798e+01    1.2176772079e+05
2748.8000000    3.4717673950e+01    1.2184501267e+05
2752.0000000    3.4780884951e+01    1.2192242152e+05
2755.2000000    3.4857246673e+01    1.2199984098e+05
2758.4000000    3.4944302577e+01    1.2207723069e+05
2761.6000000    3.5042571749e+01    1.2215445537e+05
2764.8000000    3.5149186300e+01    1.2223151195e+05
2768.0000000    3.5264747595e+01    1.2230823876e+05
2771.2000000    3.5386040001e+01    1.2238467127e+05
2774.4000000    3.5513776571e+01    1.2246062393e+05
2777.6000000    3.5644468156e+01    1.2253617129e+05
2780.8000000    3.5778965302e+01    1.2261110638e+05
2784.0000000    3.5913587118e+01    1.2268554269e+05
2787.2000000    3.6049343109e+01    1.2275925409e+05
2790.4000000    3.6182446576e+01    1.2283239216e+05
2793.6000000    3.6314082644e+01    1.2290471380e+05
2796.8000000    3.6440445332e+01    1.2297640707e+05
2800.0000000    3.6562906944e+01    1.2304721387e+05
2803.2000000    3.6677725839e+01    1.2311735650e+05
2806.4000000    3.6786467838e+01    1.2318656368e+05
2809.6000000    3.6885533029e+01    1.2325508902e+05
2812.8000000    3.6976681867e+01    1.2332264978e+05
2816.0000000    3.7056524385e+01    1.2338952739e+05
2819.2000000    3.7127011650e+01    1.2345542920e+05
2822.4000000    3.7185020250e+01    1.2352066046e+05
2825.6000000    3.7232682820e+01    1.2358492009e+05
2828.8000000    3.7267185702e+01    1.2364853284e+05
2832.0000000    3.7290829177e+01    1.2371119055e+05
2835.2000000    3.7301138029e+01    1.2377323280e+05
2838.4000000    3.7300561522e+01    1.2383434578e+05
2841.6000000    3.7286976692e+01    1.2389487906e+05
2844.8000000    3.7262958537e+01    1.2395451459e+05
2848.0000000    3.7226735656e+01    1.2401360703e+05
2851.2000000    3.7180981090e+01    1.2407183559e+05
2854.4000000    3.7124260896e+01    1.2412955516e+05
2857.6000000    3.7059314214e+01    1.2418644384e+05
2860.8000000    3.6985018739e+01    1.2424285205e+05
2864.0000000    3.6904143754e+01    1.2429845853e+05
2867.2000000    3.6815843265e+01    1.2435360478e+05
2870.4000000    3.6722877080e+01    1.2440797216e+05
2873.6000000    3.6624633272e+01    1.2446188913e+05
2876.8000000    3.6523819364e+01    1.2451504180e+05
2880.0000000    3.6420011150e+01    1.2456774194e+05
2883.2000000    3.6315818503e+01    1.2461968273e+05
2886.4000000    3.6210957381e+01    1.2467115605e+05
2889.6000000    3.6107892910e+01    1.2472186471e+05
2892.8000000    3.6006435234e+01    1.2477207803e+05
2896.0000000    3.5908856919e+01    1.2482151111e+05
2899.2000000    3.5815020484e+01    1.2487040865e+05
2902.4000000    3.5726958600e+01    1.2491850084e+05
2905.6000000    3.5644550724e+01    1.2496600624e+05
2908.8000000    3.5569544163e+01    1.2501267306e+05
2912.0000000    3.5501808003e+01    1.2505869272e+05
2915.2000000    3.5442762065e+01    1.2510383437e+05
2918.4000000    3.5392247126e+01    1.2514826192e+05
2921.6000000    3.5351318312e+01    1.2519176830e+05
2924.8000000    3.5319780173e+01    1.2523449000e+05
2928.0000000    3.5298292409e+01    1.2527624649e+05
2931.2000000    3.5286625540e+01    1.2531714741e+05
2934.4000000    3.5285021040e+01    1.2535704128e+05
2937.6000000    3.5293227254e+01    1.2539601183e+05
2940.8000000    3.5311053861e+01    1.2543393892e+05
2944.0000000    3.5338247584e+01    1.2547088163e+05
2947.2000000    3.5374182994e+01    1.2550675307e+05
2950.4000000    3.5418633072e+01    1.2554158916e+05
2953.6000000    3.5470544909e+01    1.2557533772e+05
2956.8000000    3.5529751253e+01    1.2560801325e+05
2960.0000000    3.5594790545e+01    1.2563959919e+05
2963.2000000    3.5665592540e+01    1.2567009041e+05
2966.4000000    3.5740316859e+01    1.2569950641e+05
2969.6000000    3.5819029218e+01    1.2572782424e+05
2972.8000000    3.5899550554e+01    1.2575509923e+05
2976.0000000    3.5982121206e+01    1.2578129241e+05
2979.2000000    3.6064272691e+01    1.2580649410e+05
2982.4000000    3.6146456431e+01    1.2583065103e+05
2985.6000000    3.6225971254e+01    1.2585388702e+05
2988.8000000    3.6303512211e+01    1.2587613606e+05
2992.0000000    3.6376207583e+01    1.2589755336e+05
2995.2000000    3.6445023223e+01    1.2591806159e+05
2998.4000000    3.6506982024e+01    1.2593784459e+05
